location_id,city,neighbourhood,country,region,type,expected_class,lat,lon
313,Indore,Rajwada Palace Area,India,Madhya Pradesh,A,High,22.718016,75.8547632
314,Indore,Palasia Square,India,Madhya Pradesh,B,Medium,22.7233904,75.8844667
315,Indore,Vijay Nagar Market,India,Madhya Pradesh,B,Medium,22.6948381,75.8539948
316,Indore,Super Corridor IT Zone,India,Madhya Pradesh,C,Low,22.7853496,75.8352312
317,Indore,Dewas Road Industrial,India,Madhya Pradesh,C,Low,22.7203616,75.8681996
318,Nagpur,Sitabuldi Market,India,Maharashtra,A,High,21.1414478,79.0824843
319,Nagpur,Dharampeth Extension,India,Maharashtra,B,Medium,21.1409684,79.0624344
320,Nagpur,Itwari Market,India,Maharashtra,A,High,21.1569338,79.1102582
321,Nagpur,Wardha Road IT Corridor,India,Maharashtra,C,Low,21.0905549,79.0647829
322,Nagpur,MIDC Butibori Industrial,India,Maharashtra,C,Low,21.1100985,78.9908833
323,Coimbatore,RS Puram Main Road,India,Tamil Nadu,B,Medium,11.0080177,76.9501661
324,Coimbatore,Gandhipuram Bus Stand Area,India,Tamil Nadu,A,High,11.016257,76.9693485
325,Coimbatore,Brookefields Mall Area,India,Tamil Nadu,B,Medium,11.0088739,76.9593964
326,Coimbatore,SIPCOT IT Park Coimbatore,India,Tamil Nadu,C,Low,11.0018115,76.9628425
327,Coimbatore,Peelamedu Residential,India,Tamil Nadu,C,Low,11.0277825,76.9986157
328,Kochi,Marine Drive Area,India,Kerala,B,Medium,9.9330827,76.2663552
329,Kochi,MG Road Kochi,India,Kerala,A,High,9.9824891,76.2829173
330,Kochi,Broadway Market,India,Kerala,A,High,9.9679032,76.2444378
331,Kochi,Kakkanad IT Park,India,Kerala,C,Low,10.0076837,76.36403
332,Kochi,Edappally Junction,India,Kerala,B,Medium,10.024969,76.3080204
333,Kochi,Kalamassery Industrial,India,Kerala,C,Low,10.0434276,76.3168894
334,Visakhapatnam,Dwaraka Nagar,India,Andhra Pradesh,B,Medium,17.7285947,83.3092963
335,Visakhapatnam,MVP Colony Market,India,Andhra Pradesh,B,Medium,17.7422648,83.3356865
336,Visakhapatnam,RTC Complex Area,India,Andhra Pradesh,A,High,17.7217267,83.3076171
337,Visakhapatnam,Gajuwaka Industrial,India,Andhra Pradesh,C,Low,17.6813983,83.2130062
338,Visakhapatnam,Rushikonda IT Park,India,Andhra Pradesh,C,Low,17.8033115,83.3814539
339,Bhopal,New Market Area,India,Madhya Pradesh,B,Medium,23.2352467,77.4002749
340,Bhopal,Chowk Bazaar Old City,India,Madhya Pradesh,A,High,23.2769848,77.4659595
341,Bhopal,MP Nagar Market,India,Madhya Pradesh,B,Medium,23.2366842,77.4002958
342,Bhopal,Mandideep Industrial,India,Madhya Pradesh,C,Low,23.1548609,77.4744729
343,Patna,Fraser Road,India,Bihar,B,Medium,25.6056603,85.1372927
344,Patna,Boring Road Market,India,Bihar,B,Medium,25.616517,85.1137693
345,Patna,Harding Road Market,India,Bihar,A,High,25.6093239,85.1235252
346,Patna,Danapur Cantt Residential,India,Bihar,C,Low,25.6343901,85.0298329
347,Vadodara,Sayajigunj,India,Gujarat,B,Medium,22.309047,73.1851032
348,Vadodara,Alkapuri Market,India,Gujarat,A,High,22.3101726,73.1756893
349,Vadodara,GIDC Makarpura Industrial,India,Gujarat,C,Low,22.2583184,73.1922881
350,Vadodara,Waghodia GIDC,India,Gujarat,C,Low,22.3043328,73.4016768
351,Surat,Varachha Road Market,India,Gujarat,B,Medium,21.2216919,72.8792488
352,Surat,Textile Market Ring Road,India,Gujarat,A,High,21.1884455,72.8415314
353,Surat,SURAT GIFT City,India,Gujarat,C,Low,21.2094892,72.8317058
354,Surat,Palsana Industrial GIDC,India,Gujarat,C,Low,21.0859408,72.978046
355,Amritsar,Golden Temple Area,India,Punjab,A,High,31.6199787,74.8765281
356,Amritsar,Hall Bazaar,India,Punjab,A,High,31.6311975,74.87432
357,Amritsar,Ranjit Avenue Market,India,Punjab,B,Medium,31.638156,74.8782877
358,Amritsar,Majitha Road Industrial,India,Punjab,C,Low,31.670048,74.8935202
359,Varanasi,Assi Ghat Area,India,Uttar Pradesh,A,High,25.2890417,83.0069736
360,Varanasi,Vishwanath Gali,India,Uttar Pradesh,A,High,25.3108219,83.0106679
361,Varanasi,Cantt Market,India,Uttar Pradesh,B,Medium,25.3299172,82.9835665
362,Varanasi,Sigra Market,India,Uttar Pradesh,B,Medium,25.3112567,82.9852117
363,Agra,Sadar Bazaar,India,Uttar Pradesh,B,Medium,27.1589844,78.0110617
364,Agra,Taj Nagri Residential,India,Uttar Pradesh,C,Low,27.1475691,78.0563632
365,Agra,Foundry Nagar Industrial,India,Uttar Pradesh,C,Low,27.2178433,78.0431539
366,Ranchi,Main Road Ranchi,India,Jharkhand,B,Medium,23.3292346,85.3160477
367,Ranchi,Doranda Market,India,Jharkhand,B,Medium,23.3359705,85.3250001
368,Ranchi,IT Park Ranchi,India,Jharkhand,C,Low,23.3549244,85.3228585
369,Mangaluru,Hampankatta Market,India,Karnataka,A,High,12.8691203,74.843432
370,Mangaluru,Lalbagh Market,India,Karnataka,B,Medium,12.8698101,74.8430082
371,Mangaluru,Bejai Residential,India,Karnataka,C,Low,12.8958022,74.8417634
372,Thiruvananthapuram,MG Road Trivandrum,India,Kerala,A,High,8.4325305,76.9685185
373,Thiruvananthapuram,Technopark Campus,India,Kerala,C,Low,8.5578269,76.8807437
374,Thiruvananthapuram,Kazhakkoottam IT Zone,India,Kerala,C,Low,8.5660255,76.8737867
375,London,Shoreditch,United Kingdom,Greater London,A,High,51.5266694,-0.0798926
376,London,Soho,United Kingdom,Greater London,A,High,51.5140654,-0.1350494
377,London,Borough Market Area,United Kingdom,Greater London,A,High,51.5055815,-0.0901984
378,London,Brixton Market,United Kingdom,Greater London,A,High,51.4620845,-0.1130724
379,London,Angel Islington,United Kingdom,Greater London,A,High,51.530815,-0.104177
380,London,Marylebone Village,United Kingdom,Greater London,A,High,51.5196374,-0.1519627
381,London,Portobello Road Market,United Kingdom,Greater London,A,High,51.5160858,-0.2051174
382,London,Dalston Ridley Road,United Kingdom,Greater London,A,High,51.5481329,-0.0741843
383,London,Bermondsey Street,United Kingdom,Greater London,A,High,51.5024125,-0.0824996
384,London,Stoke Newington Church Street,United Kingdom,Greater London,A,High,51.5621648,-0.0758392
385,London,Hackney Central,United Kingdom,Greater London,B,Medium,51.5470605,-0.0568749
386,London,Peckham High Street,United Kingdom,Greater London,B,Medium,51.4740103,-0.0662874
387,London,Battersea Power Station Area,United Kingdom,Greater London,B,Medium,51.4817738,-0.1445821
388,London,East Croydon Centre,United Kingdom,Greater London,B,Medium,51.3753212,-0.0876834
389,London,Stratford Westfield Area,United Kingdom,Greater London,B,Medium,51.5430642,-0.0064165
390,London,Wood Green High Road,United Kingdom,Greater London,B,Medium,51.5898757,-0.105348
391,London,Shepherd's Bush Market,United Kingdom,Greater London,B,Medium,51.50607,-0.2263134
392,London,New Malden High Street,United Kingdom,Greater London,B,Medium,51.4006474,-0.2557063
393,London,Ealing Broadway,United Kingdom,Greater London,B,Medium,51.5149803,-0.3004067
394,London,Canary Wharf,United Kingdom,Greater London,C,Low,51.5048954,-0.0190006
395,London,Wembley Park Residential,United Kingdom,Greater London,C,Low,51.5634786,-0.2796983
396,London,Heathrow Airport Corridor,United Kingdom,Greater London,C,Low,51.467739,-0.4587801
397,London,Olympic Park Stratford Residential,United Kingdom,Greater London,C,Low,51.5348968,-0.0137635
398,London,Nine Elms Development,United Kingdom,Greater London,C,Low,51.4801837,-0.1296937
399,London,Silvertown Docklands,United Kingdom,Greater London,C,Low,51.5013626,0.0385185
400,London,Beckton Residential,United Kingdom,Greater London,C,Low,51.5160797,0.0594257
401,London,Thamesmead Residential,United Kingdom,Greater London,C,Low,51.4989335,0.1148486
402,London,Barking Industrial Park,United Kingdom,Greater London,C,Low,51.5334189,0.1060144
403,London,Park Royal Industrial Estate,United Kingdom,Greater London,C,Low,51.5264341,-0.2839348
404,London,Rainham Industrial,United Kingdom,Greater London,C,Low,51.5147615,0.184913
405,Amsterdam,Jordaan,Netherlands,North Holland,A,High,52.3754157,4.8810958
406,Amsterdam,De Pijp,Netherlands,North Holland,A,High,52.3533455,4.8969623
407,Amsterdam,Oud-West Overtoom,Netherlands,North Holland,A,High,52.3598898,4.8630557
408,Amsterdam,Indische Buurt,Netherlands,North Holland,A,High,52.3619948,4.9389694
409,Amsterdam,Spuistraat Area,Netherlands,North Holland,A,High,52.3705633,4.8891448
410,Amsterdam,Noord NDSM Wharf,Netherlands,North Holland,B,Medium,52.402572,4.935327
411,Amsterdam,Bos en Lommer,Netherlands,North Holland,B,Medium,52.3785206,4.8487385
412,Amsterdam,Osdorp Market,Netherlands,North Holland,B,Medium,52.3566186,4.799164
413,Amsterdam,Slotermeer Market,Netherlands,North Holland,B,Medium,52.3779612,4.821952
414,Amsterdam,Bijlmer ArenA Area,Netherlands,North Holland,B,Medium,52.3117311,4.9473959
415,Amsterdam,Zuidas Business District,Netherlands,North Holland,C,Low,52.3377797,4.8734447
416,Amsterdam,Science Park,Netherlands,North Holland,C,Low,52.3569583,4.9484779
417,Amsterdam,Westpoort Industrial,Netherlands,North Holland,C,Low,52.4046821,4.7957316
418,Amsterdam,Poort Amstelveen Office,Netherlands,North Holland,C,Low,52.3827918,4.8749692
419,Amsterdam,IJburg Residential,Netherlands,North Holland,C,Low,52.3549938,4.9971565
420,Amsterdam,Almere Centrum,Netherlands,Flevoland,B,Medium,52.3730796,4.8924534
421,Amsterdam,Almere Buiten Residential,Netherlands,Flevoland,C,Low,52.3730796,4.8924534
422,Amsterdam,Purmerend Market,Netherlands,North Holland,B,Medium,52.4203996,4.9509465
423,Amsterdam,Haarlem Grote Markt,Netherlands,North Holland,A,High,52.3818188,4.8799224
424,Amsterdam,Zaandam Market,Netherlands,North Holland,B,Medium,52.3730796,4.8924534
425,Barcelona,Eixample Mixed Block,Spain,Catalonia,A,High,41.4881693,2.2932544
426,Barcelona,El Born Gothic Quarter,Spain,Catalonia,A,High,41.3848426,2.1828745
427,Barcelona,Gracia Neighbourhood,Spain,Catalonia,A,High,41.4065767,2.1582812
428,Barcelona,Raval Market Area,Spain,Catalonia,A,High,41.4412998,2.2115377
429,Barcelona,Gràcia Mercat de l'Abaceria,Spain,Catalonia,A,High,41.4874935,2.0311666
430,Barcelona,Sant Antoni Market,Spain,Catalonia,A,High,41.3784116,2.1617677
431,Barcelona,Poblenou 22@ Tech District,Spain,Catalonia,B,Medium,41.3987683,2.2044872
432,Barcelona,Clot Market Area,Spain,Catalonia,B,Medium,42.1804442,1.9276033
433,Barcelona,Nou Barris Market,Spain,Catalonia,B,Medium,41.4458153,2.1798006
434,Barcelona,Horta Guinardó Market,Spain,Catalonia,B,Medium,41.4258761,2.1532797
435,Barcelona,Les Corts Residential,Spain,Catalonia,C,Low,41.3872483,2.1205352
436,Barcelona,Pedralbes Residential,Spain,Catalonia,C,Low,41.3901401,2.112218
437,Barcelona,Diagonal Mar Business,Spain,Catalonia,C,Low,41.4096735,2.2157304
438,Barcelona,Zona Franca Industrial,Spain,Catalonia,C,Low,41.3429845,2.1449718
439,Barcelona,Badalona Residential,Spain,Catalonia,C,Low,41.4493539,2.248254
440,Barcelona,Hospitalet Bellvitge Residential,Spain,Catalonia,C,Low,41.3468923,2.1018867
441,Barcelona,Sant Cugat del Vallès Office,Spain,Catalonia,C,Low,41.4707933,2.0848815
442,Barcelona,Cornellà Industrial,Spain,Catalonia,C,Low,41.355724,2.0706225
443,Barcelona,Terrassa Market Centre,Spain,Catalonia,B,Medium,41.5629623,2.0100492
444,Barcelona,Sabadell Mercat Central,Spain,Catalonia,B,Medium,41.5332476,2.0983957
445,Singapore,Tanjong Pagar,Singapore,Singapore,A,High,1.2766057,103.8457793
446,Singapore,Tiong Bahru,Singapore,Singapore,A,High,1.2861793,103.8272252
447,Singapore,Kampong Glam,Singapore,Singapore,A,High,1.3022629,103.8596908
448,Singapore,Little India Serangoon Road,Singapore,Singapore,A,High,1.3052069,103.851096
449,Singapore,Geylang Mixed Use,Singapore,Singapore,A,High,1.3208955,103.8895225
450,Singapore,Chinatown Smith Street,Singapore,Singapore,A,High,1.2821587,103.8441465
451,Singapore,Queenstown Mixed Estate,Singapore,Singapore,B,Medium,1.2891716,103.7844895
452,Singapore,Bedok Interchange,Singapore,Singapore,B,Medium,1.3246211,103.9292769
453,Singapore,Clementi Market,Singapore,Singapore,B,Medium,1.3131898,103.7645052
454,Singapore,Ang Mo Kio Hub,Singapore,Singapore,B,Medium,1.3694347,103.848334
455,Singapore,Tampines Hub,Singapore,Singapore,B,Medium,1.3530588,103.9405998
456,Singapore,Jurong East MRT Hub,Singapore,Singapore,B,Medium,1.3204168,103.7347925
457,Singapore,One North Business Park,Singapore,Singapore,C,Low,1.2995031,103.7872974
458,Singapore,Punggol New Town Residential,Singapore,Singapore,C,Low,1.4083882,103.9090505
459,Singapore,Tengah Residential New Town,Singapore,Singapore,C,Low,1.3638534,103.7287456
460,Singapore,Tuas Industrial Area,Singapore,Singapore,C,Low,1.3401652,103.6421379
461,Singapore,Jurong Industrial Estate,Singapore,Singapore,C,Low,1.3561553,103.7176444
462,Singapore,Seletar Aerospace Park,Singapore,Singapore,C,Low,1.412435,103.8664957
463,Singapore,Changi Business Park,Singapore,Singapore,C,Low,1.3350665,103.965228
464,Singapore,Woodlands Residential,Singapore,Singapore,C,Low,1.436897,103.786216
465,Vienna,Neubau 7th District,Austria,Vienna,A,High,48.2022637,16.3491229
466,Vienna,Naschmarkt Area,Austria,Vienna,A,High,48.1981802,16.3626217
467,Vienna,Mariahilfer Strasse,Austria,Vienna,A,High,48.2027122,16.3612175
468,Vienna,Josefstädt 8th District,Austria,Vienna,A,High,48.2108819,16.3473687
469,Vienna,Alsergrund Market,Austria,Vienna,A,High,48.225073,16.3583976
470,Vienna,Praterstern Area,Austria,Vienna,B,Medium,48.2197676,16.3930785
471,Vienna,Ottakring Market,Austria,Vienna,B,Medium,48.2149546,16.3021535
472,Vienna,Favoriten Market,Austria,Vienna,B,Medium,48.1529937,16.3828218
473,Vienna,Floridsdorf Market,Austria,Vienna,B,Medium,48.279815,16.4121346
474,Vienna,Simmering Market,Austria,Vienna,B,Medium,48.1631087,16.4580128
475,Vienna,22nd District Donaustadt Residential,Austria,Vienna,C,Low,48.2083537,16.3725042
476,Vienna,Vienna North Business Park,Austria,Vienna,C,Low,48.2279478,16.3909763
477,Vienna,Liesing Industrial,Austria,Vienna,C,Low,48.1411061,16.2939161
478,Vienna,Campus Vienna Biocenter,Austria,Vienna,C,Low,48.1893369,16.4023798
479,Vienna,Aspern Seestadt Residential,Austria,Vienna,C,Low,48.2276682,16.5056668
480,New York,Greenwich Village,USA,New York State,A,High,40.7335844,-74.0028172
481,New York,Williamsburg Brooklyn,USA,New York State,A,High,40.7169461,-73.9566296
482,New York,Chelsea Manhattan,USA,New York State,A,High,40.7527976,-74.0015518
483,New York,Flushing Main Street Queens,USA,New York State,A,High,40.7596295,-73.8299324
484,New York,Jackson Heights Queens,USA,New York State,A,High,40.7556561,-73.8857755
485,New York,Fort Greene Brooklyn,USA,New York State,A,High,40.6907711,-73.9766245
486,New York,Crown Heights Brooklyn,USA,New York State,A,High,40.667471,-73.9435662
487,New York,Astoria Commercial Strip,USA,New York State,B,Medium,40.7720145,-73.9302673
488,New York,LIC Queens,USA,New York State,B,Medium,40.7455316,-73.9484995
489,New York,Bay Ridge Brooklyn,USA,New York State,B,Medium,40.6320062,-74.0232101
490,New York,Bronx Fordham Road,USA,New York State,B,Medium,40.8630928,-73.8945132
491,New York,Jamaica Avenue Queens,USA,New York State,B,Medium,40.7023265,-73.8171146
492,New York,Flatbush Avenue Brooklyn,USA,New York State,B,Medium,40.6864861,-73.9791922
493,New York,Pelham Bay Market,USA,New York State,B,Medium,40.8505556,-73.8333333
494,New York,Midtown East Office Blocks,USA,New York State,C,Low,40.7598219,-73.9724708
495,New York,Hudson Yards Development,USA,New York State,C,Low,40.7559064,-74.0005322
496,New York,Staten Island North Shore,USA,New York State,C,Low,40.5593781,-74.1332633
497,New York,Arverne Residential Queens,USA,New York State,C,Low,40.5934173,-73.7895462
498,New York,Flushing Meadows Residential,USA,New York State,C,Low,40.7405689,-73.8428304
499,New York,College Point Industrial,USA,New York State,C,Low,40.7876014,-73.8459682
500,New York,Newark Industrial NJ,USA,New Jersey,C,Low,43.0467301,-77.0952516
501,New York,Jersey City Exchange Place,USA,New Jersey,B,Medium,40.7162876,-74.0369162
502,New York,Hoboken Washington Street,USA,New Jersey,A,High,42.6270181,-75.3223928
503,New York,Bronx South Residential,USA,New York State,C,Low,40.8227531,-73.9124302
504,New York,Bushwick Residential,USA,New York State,B,Medium,40.6942696,-73.9187482
505,Tokyo,Shimokitazawa,Japan,Tokyo Metropolis,A,High,35.6616779,139.6663345
506,Tokyo,Koenji,Japan,Tokyo Metropolis,A,High,35.7049419,139.649909
507,Tokyo,Nakameguro,Japan,Tokyo Metropolis,A,High,35.644085,139.6989507
508,Tokyo,Shinjuku Kabukicho,Japan,Tokyo Metropolis,A,High,35.6944968,139.7005315
509,Tokyo,Yanaka Old Town,Japan,Tokyo Metropolis,A,High,35.7247892,139.7685576
510,Tokyo,Kagurazaka,Japan,Tokyo Metropolis,A,High,35.7010851,139.7412287
511,Tokyo,Shimizu Shimomaruko,Japan,Tokyo Metropolis,A,High,35.7126525,139.6169502
512,Tokyo,Togoshi Ginza,Japan,Tokyo Metropolis,A,High,35.6162094,139.7150542
513,Tokyo,Shibuya Stream Area,Japan,Tokyo Metropolis,B,Medium,35.6572033,139.7030975
514,Tokyo,Tabata Station Area,Japan,Tokyo Metropolis,B,Medium,35.7382487,139.7602545
515,Tokyo,Ikebukuro East Area,Japan,Tokyo Metropolis,B,Medium,35.7312596,139.7177858
516,Tokyo,Kita-Senju Market,Japan,Tokyo Metropolis,B,Medium,35.7496974,139.8050831
517,Tokyo,Hachioji Station Market,Japan,Tokyo Metropolis,B,Medium,35.655389,139.3394669
518,Tokyo,Musashino Kichijoji East,Japan,Tokyo Metropolis,B,Medium,35.7036214,139.5758213
519,Tokyo,Odaiba Leisure Island,Japan,Tokyo Metropolis,C,Low,35.6190032,139.7793576
520,Tokyo,Tama New Town Residential,Japan,Tokyo Metropolis,C,Low,35.5996499,139.3625164
521,Tokyo,Makuhari Techno Garden,Japan,Chiba,C,Low,35.6481099,140.057535
522,Tokyo,Yokohama Minato Mirai Office,Japan,Kanagawa,C,Low,35.6731034,139.7232176
523,Tokyo,Kawasaki Lazona Office,Japan,Kanagawa,C,Low,35.7530437,139.3172959
524,Tokyo,Tsukuba Science City,Japan,Ibaraki,C,Low,35.6344837,139.577673
525,Tokyo,Kohoku Residential Yokohama,Japan,Kanagawa,C,Low,35.7739596,139.7702593
526,Tokyo,Saitama Super Arena Area,Japan,Saitama,B,Medium,35.7572798,139.5982096
527,Tokyo,Ageo Residential,Japan,Saitama,C,Low,35.6768601,139.7638947
528,Tokyo,Chiba Residential Inland,Japan,Chiba,C,Low,35.7211679,139.8795271
529,Tokyo,Funabashi Market,Japan,Chiba,B,Medium,35.6539857,139.6218325
530,Berlin,Prenzlauer Berg,Germany,Berlin,A,High,52.5398466,13.4285652
531,Berlin,Kreuzberg Bergmannstrasse,Germany,Berlin,A,High,52.4895389,13.3888023
532,Berlin,Neukölln Reuterkiez,Germany,Berlin,A,High,52.4920006,13.4262918
533,Berlin,Friedrichshain Boxhagener Platz,Germany,Berlin,A,High,52.5070127,13.4543002
534,Berlin,Schöneberg Akazienstrasse,Germany,Berlin,A,High,52.482157,13.3551901
535,Berlin,Wedding Leopoldplatz,Germany,Berlin,B,Medium,52.548949,13.3481653
536,Berlin,Tempelhof Feld Area,Germany,Berlin,B,Medium,52.4649016,13.3959089
537,Berlin,Reinickendorf Market,Germany,Berlin,B,Medium,52.6047631,13.2952872
538,Berlin,Spandau Old Town,Germany,Berlin,B,Medium,52.535788,13.1977924
539,Berlin,Lichtenberg Market,Germany,Berlin,B,Medium,52.5321606,13.5118927
540,Berlin,Marzahn Socialist Housing,Germany,Berlin,C,Low,52.5429481,13.563142
541,Berlin,Hellersdorf Residential,Germany,Berlin,C,Low,52.5366956,13.6048728
542,Berlin,Adlershof Science Park,Germany,Berlin,C,Low,52.4378932,13.5475496
543,Berlin,Siemensstadt Industrial,Germany,Berlin,C,Low,52.5398082,13.2568934
544,Berlin,Tegel Airport Area,Germany,Berlin,C,Low,52.5873891,13.2790461
545,Berlin,Mahlsdorf Residential,Germany,Berlin,C,Low,52.5086995,13.6131624
546,Berlin,Grünau Residential,Germany,Berlin,C,Low,52.4154272,13.5805633
547,Berlin,Potsdam Babelsberg Market,Germany,Brandenburg,B,Medium,52.3954214,13.1315417
548,Berlin,Cottbus Market,Germany,Brandenburg,B,Medium,52.4678088,13.5269831
549,Berlin,Erfurt Anger Market,Germany,Thuringia,B,Medium,52.5260734,13.4880186
550,Melbourne,Fitzroy Smith Street,Australia,Victoria,A,High,-37.8031842,144.9839108
551,Melbourne,Brunswick Sydney Road,Australia,Victoria,A,High,-37.7559968,144.9638997
552,Melbourne,Prahran Chapel Street,Australia,Victoria,A,High,-37.8470326,144.9939655
553,Melbourne,Footscray Market,Australia,Victoria,A,High,-37.8005914,144.9020846
554,Melbourne,Collingwood Smith Street,Australia,Victoria,A,High,-37.8031842,144.9839108
555,Melbourne,Richmond Swan Street,Australia,Victoria,A,High,-37.827159,145.0077418
556,Melbourne,Northcote High Street,Australia,Victoria,A,High,-37.7689095,144.9989638
557,Melbourne,Box Hill Centre,Australia,Victoria,B,Medium,-37.8252636,145.1227673
558,Melbourne,Dandenong Market Area,Australia,Victoria,B,Medium,-37.9838503,145.2155532
559,Melbourne,Frankston Centre,Australia,Victoria,B,Medium,-38.1461351,145.1232659
560,Melbourne,Sunshine Market,Australia,Victoria,B,Medium,-37.7848052,144.8331028
561,Melbourne,Ringwood Market,Australia,Victoria,B,Medium,-37.7944195,145.236077
562,Melbourne,Docklands New Quay,Australia,Victoria,C,Low,-37.8175423,144.9394923
563,Melbourne,Fishermans Bend Residential,Australia,Victoria,C,Low,-37.8245644,144.922933
564,Melbourne,Southbank Towers,Australia,Victoria,C,Low,-37.8238824,144.9609263
